0.242914, 0.0149817, 0.236883, 0.0139932
0.244061, 0.015399, 0.247952, 0.014933
0.271662, 0.01782, 0.269871, 0.0158301
0.264414, 0.0151395, 0.27206, 0.014841
0.268327, 0.0150738, 0.275762, 0.0148801
0.269826, 0.0150222, 0.27778, 0.0147513
0.276286, 0.0161, 0.277806, 0.0150525
0.268916, 0.0147965, 0.275795, 0.0144735
0.266008, 0.0148792, 0.277772, 0.0147215
0.275485, 0.0152043, 0.281268, 0.0148962
0.283746, 0.0169807, 0.278539, 0.0148529
0.265277, 0.0148637, 0.275738, 0.0146356
0.910801, 0.0250455, 0.270441, 0.0145286
0.258964, 0.0147551, 0.269328, 0.0143836
0.265415, 0.0150863, 0.269316, 0.0144102
0.263678, 0.014995, 0.273927, 0.0147313
0.259702, 0.0146054, 0.265294, 0.0143716
0.269083, 0.0149177, 0.272322, 0.0147118
0.269502, 0.0152791, 0.277251, 0.0150558
0.268851, 0.0156304, 0.270433, 0.0150883
0.265696, 0.0155855, 0.267509, 0.0148526
0.256183, 0.0153373, 0.261842, 0.0146432
0.244824, 0.0147661, 0.248512, 0.0141104
0.254715, 0.0148718, 0.253149, 0.0142878
0.245821, 0.0144952, 0.24832, 0.0141319
0.238717, 0.0142395, 0.242755, 0.0139759
0.244273, 0.0151613, 0.248625, 0.0146261
0.248562, 0.0161475, 0.244106, 0.0145015
0.247364, 0.0145346, 0.256066, 0.0144489
0.246564, 0.0147586, 0.258898, 0.0145504
0.260818, 0.0149753, 0.266159, 0.0146403
0.262941, 0.0149307, 0.276941, 0.0147911
0.271296, 0.0149579, 0.28444, 0.0148653
0.270536, 0.0148611, 0.278565, 0.0145968
0.268817, 0.0151532, 0.277185, 0.0147067
0.2713, 0.0150087, 0.276126, 0.0147138
0.263569, 0.015593, 0.271138, 0.0148695
0.261581, 0.0149238, 0.268383, 0.0143672
0.259548, 0.014701, 0.265349, 0.0144308
0.25672, 0.015613, 0.263485, 0.0148631
0.27355, 0.016269, 0.259781, 0.0142887
0.249644, 0.0148525, 0.257726, 0.0142526
0.252709, 0.0144903, 0.259033, 0.0140915
0.261465, 0.0167554, 0.272011, 0.014967
0.252381, 0.0145489, 0.256969, 0.0140566
0.247421, 0.0142509, 0.255552, 0.0139387
0.24175, 0.0143783, 0.248275, 0.0139839
0.249901, 0.0144977, 0.255174, 0.0144305
0.242627, 0.0142995, 0.247985, 0.0140722
0.233316, 0.014114, 0.239958, 0.0136369
0.240391, 0.0145463, 0.240144, 0.0140118
0.396121, 0.0172572, 0.237703, 0.0138406
0.227339, 0.0140153, 0.229377, 0.0137295
0.218053, 0.0140401, 0.22491, 0.0135644
0.24042, 0.0144546, 0.250468, 0.014204
0.248807, 0.0146881, 0.256646, 0.0144127
0.265093, 0.0152881, 0.270689, 0.0151258
0.273294, 0.0151102, 0.282188, 0.0150638
0.291498, 0.0155602, 0.298797, 0.0153369
0.293842, 0.0158423, 0.304402, 0.0154776
0.282299, 0.0150691, 0.300284, 0.0146882
0.278249, 0.015473, 0.281874, 0.014855
0.268705, 0.015831, 0.273646, 0.0145316
0.262002, 0.0154743, 0.271712, 0.015023
0.257995, 0.0155564, 0.265212, 0.0149938
0.259119, 0.0153162, 0.264103, 0.014853
0.255751, 0.0150384, 0.26079, 0.014685
0.25353, 0.0149946, 0.265906, 0.0150729
0.252057, 0.0148001, 0.260304, 0.0144432
0.248994, 0.0149457, 0.261529, 0.0147014
0.258308, 0.0153449, 0.26119, 0.0146464
0.2564, 0.0155251, 0.261926, 0.0147639
0.258265, 0.0156914, 0.247585, 0.0138753
0.246086, 0.0144549, 0.253852, 0.0141044
0.24619, 0.0145295, 0.255974, 0.0143358
0.248017, 0.0146507, 0.252828, 0.0140688
0.249525, 0.0150857, 0.254155, 0.014222
0.248426, 0.0149268, 0.252743, 0.0145406
0.232242, 0.0137788, 0.242582, 0.0135586
0.239924, 0.0148792, 0.242245, 0.0146222
0.262276, 0.0149407, 0.27209, 0.0147939
0.268937, 0.0156501, 0.278196, 0.0147956
0.293776, 0.0156296, 0.299045, 0.0150091
0.324968, 0.0164045, 0.330577, 0.0158587
0.37485, 0.0168484, 0.370757, 0.0160339
0.370556, 0.0169611, 0.383098, 0.0168068
0.356268, 0.0167301, 0.358241, 0.0160927
0.308284, 0.0153681, 0.319306, 0.015135
0.291287, 0.0157376, 0.291872, 0.0153068
0.265795, 0.0151927, 0.278333, 0.0148334
0.259674, 0.0149014, 0.281166, 0.0154888
0.26355, 0.0146818, 0.283854, 0.0152693
0.26345, 0.014731, 0.270006, 0.0144075
0.25776, 0.0150148, 0.288184, 0.0161123
0.255487, 0.0148598, 0.267393, 0.0146244
0.264491, 0.0157438, 0.265087, 0.0142936
0.259522, 0.0147881, 0.271508, 0.0145935
0.26211, 0.0150632, 0.255026, 0.0142537
0.264508, 0.0168828, 0.270239, 0.0144046
0.260164, 0.0153369, 0.26804, 0.0146719
0.262067, 0.015268, 0.269306, 0.0146946
0.250324, 0.014378, 0.259875, 0.0141296
0.247084, 0.0148864, 0.256524, 0.0144942
0.237002, 0.014383, 0.245672, 0.0139633
0.232232, 0.0144126, 0.254352, 0.0146756
0.259525, 0.0169772, 0.24558, 0.0142264
0.259067, 0.0150861, 0.266766, 0.0145207
0.272173, 0.0154459, 0.278525, 0.0146477
0.311093, 0.0173809, 0.318477, 0.0150644
0.379241, 0.0169687, 0.38727, 0.0164062
0.442397, 0.0175742, 0.456093, 0.0173142
0.488439, 0.0179997, 0.489073, 0.0171536
0.43205, 0.0175364, 0.436474, 0.0169129
0.351699, 0.0164578, 0.362043, 0.0163742
0.299468, 0.0154855, 0.308406, 0.0150124
0.279541, 0.0155978, 0.288651, 0.0149666
0.274046, 0.015451, 0.28196, 0.0148105
0.267054, 0.0148961, 0.279755, 0.0146287
0.262286, 0.0150991, 0.274874, 0.0143999
0.274156, 0.0174086, 0.28258, 0.0145301
0.270819, 0.0152846, 0.280246, 0.0147961
0.280507, 0.015675, 0.287612, 0.0155885
0.275822, 0.0152901, 0.285943, 0.0148672
0.290445, 0.0186631, 0.287813, 0.0149337
0.286448, 0.0161264, 0.292584, 0.0155989
0.38638, 0.0174841, 0.284386, 0.0154806
0.266869, 0.015216, 0.276762, 0.0148834
0.27203, 0.0163232, 0.271827, 0.0148509
0.267572, 0.0156228, 0.277409, 0.0154042
0.260434, 0.0155664, 0.268187, 0.01491
0.269832, 0.0159004, 0.293561, 0.0163455
0.289071, 0.015291, 0.383973, 0.0178307
0.284688, 0.0154379, 0.293643, 0.015137
0.321726, 0.0157128, 0.313198, 0.0151848
0.358417, 0.0162398, 0.369711, 0.015989
0.437887, 0.0179974, 0.45345, 0.0174115
0.551995, 0.0187832, 0.568186, 0.0184336
0.589799, 0.0188126, 0.607696, 0.0179698
0.519762, 0.0179331, 0.528938, 0.0176094
0.399944, 0.0175672, 0.415638, 0.0165667
0.326965, 0.0160995, 0.344525, 0.0159505
0.299223, 0.0161393, 0.324996, 0.0156063
0.289058, 0.0154435, 0.302279, 0.0151458
0.302741, 0.0157436, 0.306579, 0.0153146
0.294528, 0.0149558, 0.305846, 0.0148421
0.299824, 0.0155396, 0.308096, 0.0152741
0.300101, 0.0156688, 0.308925, 0.0148913
0.300683, 0.0170308, 0.311179, 0.015314
0.306525, 0.016321, 0.319783, 0.0162285
0.311955, 0.0157994, 0.322794, 0.0155466
0.321674, 0.0159557, 0.337916, 0.0159352
0.315795, 0.0157444, 0.323711, 0.0153903
0.302888, 0.0155761, 0.460991, 0.0189257
0.291273, 0.015858, 0.30377, 0.0151759
0.291854, 0.0159287, 0.298436, 0.0155982
0.283815, 0.0155635, 0.291301, 0.0151299
0.27461, 0.0150878, 0.284767, 0.0148591
0.270418, 0.0152428, 0.277373, 0.0148922
0.277178, 0.0154634, 0.291752, 0.0151704
0.302177, 0.0159893, 0.313002, 0.0157746
0.340812, 0.016599, 0.354426, 0.0159232
0.430273, 0.0171148, 0.439786, 0.0168106
0.518851, 0.018036, 0.534433, 0.0177708
0.587485, 0.0186532, 0.589605, 0.0182245
0.54639, 0.0193164, 0.550308, 0.0189899
0.425641, 0.0175811, 0.490946, 0.0182294
0.341031, 0.0165578, 0.34852, 0.0163323
0.303498, 0.0162933, 0.319544, 0.0161638
0.289649, 0.0158056, 0.30012, 0.0153888
0.297235, 0.0156468, 0.301281, 0.0150898
0.299258, 0.0156156, 0.203366, 0.0134133
0.290312, 0.0157224, 0.740196, 0.0223116
0.292685, 0.0151318, 0.302789, 0.0148399
0.298396, 0.0155991, 0.305516, 0.015224
0.292992, 0.0153393, 0.307688, 0.0150998
0.309277, 0.0160874, 0.316713, 0.0157903
0.311396, 0.0160802, 0.324022, 0.0159531
0.314223, 0.0165212, 0.321363, 0.0160839
0.313424, 0.0166558, 0.315103, 0.0162388
0.394994, 0.0174883, 0.301531, 0.0156776
0.281985, 0.0156308, 0.293403, 0.0153962
0.277922, 0.0155337, 0.284036, 0.0152889
0.262799, 0.0154268, 0.278705, 0.0150959
0.262129, 0.0155445, 0.275428, 0.0145217
0.2898, 0.0153117, 0.300472, 0.0150548
0.304952, 0.0156211, 1.04204, 0.0239616
0.323132, 0.0166387, 0.340415, 0.0161212
0.372938, 0.0177834, 0.388567, 0.0163431
0.417927, 0.0178229, 0.439393, 0.0173562
0.42855, 0.0174753, 0.450647, 0.0173204
0.405994, 0.0169762, 0.441143, 0.017291
0.346506, 0.0160821, 0.401972, 0.016946
0.317085, 0.0160982, 0.315713, 0.0154174
0.29731, 0.0154768, 0.30363, 0.0152037
0.290435, 0.0156597, 0.305453, 0.0153937
0.289525, 0.0154081, 0.299894, 0.0152028
0.285519, 0.0154036, 0.295528, 0.014818
0.308686, 0.0158799, 0.30768, 0.0153024
0.298138, 0.0158343, 0.308746, 0.0155479
0.294911, 0.0156671, 0.306476, 0.0152914
0.3086, 0.0164319, 0.325662, 0.0162966
0.3159, 0.0172, 0.326507, 0.0164872
0.311788, 0.0163551, 0.330606, 0.0161991
0.318372, 0.0163981, 0.328015, 0.0159484
0.320221, 0.0157584, 0.350057, 0.0161904
0.309793, 0.0158305, 0.319175, 0.0155442
0.304741, 0.0155971, 0.307364, 0.0152963
0.283283, 0.0150282, 0.288734, 0.0147017
0.279816, 0.0148373, 0.284924, 0.0145548
0.259634, 0.0146888, 0.273596, 0.0144907
0.288628, 0.0157022, 0.295352, 0.0152788
0.30252, 0.0157478, 0.400542, 0.0176853
0.311116, 0.0157373, 0.324652, 0.0155633
0.326535, 0.0160229, 0.346691, 0.0160653
0.342748, 0.0163565, 0.35494, 0.0159671
0.342134, 0.0161874, 0.352687, 0.0159565
0.329434, 0.016413, 0.346725, 0.0163245
0.31539, 0.0161472, 0.322587, 0.0156001
0.300523, 0.0162547, 0.307362, 0.0155855
0.295252, 0.015413, 0.301109, 0.0151926
0.296411, 0.015205, 0.299865, 0.0148203
0.285934, 0.015224, 0.294528, 0.0145805
0.282389, 0.0151691, 0.294543, 0.0148664
0.291553, 0.0155707, 0.319104, 0.016122
0.290909, 0.0152666, 0.296028, 0.0149996
0.284351, 0.0154145, 0.298077, 0.0150516
0.29692, 0.0154424, 0.301893, 0.0147626
0.295617, 0.0161222, 0.306897, 0.0149773
0.304094, 0.0161396, 0.311736, 0.0154299
0.29699, 0.0158558, 0.308999, 0.0155155
0.295572, 0.0154415, 0.298219, 0.0147859
0.281277, 0.015284, 0.297329, 0.0151633
0.423415, 0.0170137, 0.292311, 0.0151264
0.281564, 0.0153099, 0.288728, 0.015216
0.264985, 0.0149956, 0.27061, 0.0148033
0.252507, 0.0149177, 0.242422, 0.0138933
